Date,CustomerType,ProductLine,UnitPrice,Payment,Rating
2/8/2024,Member,Sports & Travel,64.97,Credit card,6.5
2/8/2024,Member,Fashion & Accs,19.7,Ewallet,9.5
2/8/2024,Member,Fashion & Accs,97.21,Credit card,8.7
2/8/2024,Member,Health & Beauty,37.15,Credit card,7.7
2/8/2024,Member,Sports & Travel,69.12,Cash,5.6
2/8/2024,Normal,Fashion & Accs,98.98,Credit card,8.7
2/8/2024,Member,Home & Lifestyle,46.47,Cash,7
2/8/2024,Normal,Home & Lifestyle,31.75,Cash,8.6
2/8/2024,Normal,Home & Lifestyle,16.37,Cash,7
2/9/2024,Normal,Home & Lifestyle,45.97,Ewallet,5.1
2/9/2024,Member,Food & Beverages,35.04,Ewallet,4.6
2/9/2024,Normal,Health & Beauty,84.61,Credit card,8.8
2/9/2024,Normal,Food & Beverages,21.58,Ewallet,7.2
2/9/2024,Normal,Fashion & Accs,57.27,Ewallet,6.5
2/9/2024,Member,Electronics,81.4,Cash,4.8
2/9/2024,Member,Food & Beverages,31.84,Cash,7.7
2/9/2024,Member,Food & Beverages,21.08,Cash,7.3
2/9/2024,Member,Home & Lifestyle,15.95,Credit card,5.1
2/9/2024,Member,Sports & Travel,22.24,Cash,4.2
2/9/2024,Normal,Electronics,12.45,Cash,4.1
2/9/2024,Normal,Fashion & Accs,64.26,Cash,5.7
2/9/2024,Member,Home & Lifestyle,65.91,Cash,5.7
2/10/2024,Member,Fashion & Accs,53.65,Ewallet,5.2
2/10/2024,Normal,Sports & Travel,34.84,Cash,7.4
2/10/2024,Member,Food & Beverages,44.59,Cash,8.5
2/10/2024,Normal,Home & Lifestyle,74.07,Ewallet,9.9
2/10/2024,Member,Electronics,48.09,Credit card,7.8
2/10/2024,Member,Electronics,78.13,Cash,4.4
2/10/2024,Member,Fashion & Accs,30.14,Ewallet,9.2
2/10/2024,Member,Home & Lifestyle,36.91,Ewallet,6.7
2/10/2024,Normal,Health & Beauty,33.47,Ewallet,6.7
2/10/2024,Member,Electronics,18.93,Credit card,8.1
2/10/2024,Member,Fashion & Accs,73.38,Cash,9.5
2/11/2024,Member,Home & Lifestyle,86.69,Ewallet,9.4
2/11/2024,Normal,Food & Beverages,89.2,Credit card,4.4
2/11/2024,Normal,Health & Beauty,84.09,Cash,8
2/11/2024,Member,Food & Beverages,77.2,Credit card,5.6
2/11/2024,Normal,Home & Lifestyle,77.04,Credit card,7.2
2/11/2024,Normal,Home & Lifestyle,80.08,Cash,5.4
2/11/2024,Normal,Fashion & Accs,62.12,Cash,5.9
2/11/2024,Normal,Sports & Travel,94.76,Ewallet,7.8
2/12/2024,Member,Electronics,39.48,Cash,6.5
2/12/2024,Member,Food & Beverages,87.1,Credit card,9.9
2/12/2024,Member,Fashion & Accs,52.35,Cash,4
2/12/2024,Normal,Fashion & Accs,94.87,Ewallet,8.7
2/12/2024,Member,Home & Lifestyle,60.38,Cash,6
2/12/2024,Normal,Electronics,46.95,Ewallet,7.1
2/12/2024,Normal,Health & Beauty,25.43,Ewallet,7
2/12/2024,Member,Sports & Travel,71.63,Ewallet,8.8
2/13/2024,Member,Electronics,76.82,Ewallet,7.2
2/13/2024,Member,Sports & Travel,20.18,Credit card,5
2/13/2024,Member,Fashion & Accs,92.98,Credit card,8
2/13/2024,Member,Fashion & Accs,29.56,Cash,6.9
2/13/2024,Normal,Fashion & Accs,22.51,Credit card,4.8
2/13/2024,Member,Food & Beverages,14.87,Credit card,8.9
2/13/2024,Member,Electronics,32.25,Ewallet,6.5
2/13/2024,Normal,Sports & Travel,13.69,Cash,6.3
2/14/2024,Member,Health & Beauty,91.3,Ewallet,9.2
2/14/2024,Normal,Sports & Travel,44.65,Cash,6.2
2/14/2024,Member,Health & Beauty,75.74,Cash,7.6
2/14/2024,Member,Sports & Travel,60.08,Credit card,4.5
2/14/2024,Member,Food & Beverages,27.66,Credit card,8.9
2/14/2024,Member,Food & Beverages,99.37,Cash,5.2
2/14/2024,Normal,Health & Beauty,58.32,Ewallet,6
2/14/2024,Normal,Electronics,99.56,Credit card,5.2
2/15/2024,Normal,Electronics,32.8,Cash,6.2
2/15/2024,Normal,Food & Beverages,52.2,Credit card,9.5
2/15/2024,Normal,Home & Lifestyle,69.96,Credit card,6.4
2/15/2024,Normal,Fashion & Accs,72.84,Cash,8.4
2/15/2024,Member,Electronics,98.84,Cash,8.4
2/15/2024,Member,Health & Beauty,76.9,Cash,7.7
2/15/2024,Member,Food & Beverages,77.4,Credit card,4.5
2/15/2024,Normal,Food & Beverages,67.1,Cash,7.5
2/15/2024,Normal,Health & Beauty,33.64,Credit card,9.3
2/15/2024,Member,Health & Beauty,68.55,Credit card,9.2
2/15/2024,Member,Sports & Travel,24.74,Credit card,10
2/15/2024,Normal,Health & Beauty,15.26,Ewallet,9.8
2/15/2024,Member,Sports & Travel,88.31,Credit card,5.2
2/15/2024,Normal,Electronics,88.25,Credit card,7.6
2/15/2024,Normal,Health & Beauty,57.59,Cash,5.1
2/15/2024,Member,Fashion & Accs,80.48,Cash,8.1
2/15/2024,Member,Home & Lifestyle,17.77,Credit card,5.4
2/15/2024,Member,Fashion & Accs,99.3,Credit card,6.6
2/15/2024,Normal,Fashion & Accs,51.94,Cash,7.9
2/16/2024,Member,Health & Beauty,47.71,Ewallet,4.4
2/16/2024,Member,Food & Beverages,24.82,Credit card,7.1
2/16/2024,Member,Electronics,12.05,Ewallet,5.5
2/16/2024,Normal,Sports & Travel,51.91,Cash,8.2
2/16/2024,Normal,Fashion & Accs,36.51,Cash,4.2
2/16/2024,Member,Fashion & Accs,60.18,Credit card,9.4
2/16/2024,Member,Fashion & Accs,97.79,Ewallet,4.9
2/16/2024,Member,Fashion & Accs,91.35,Cash,6.8
2/17/2024,Normal,Sports & Travel,46.66,Ewallet,5.3
2/17/2024,Member,Electronics,35.74,Ewallet,4.9
2/17/2024,Member,Sports & Travel,67.99,Ewallet,5.7
2/17/2024,Member,Home & Lifestyle,88.79,Cash,4.1
2/17/2024,Normal,Electronics,11.81,Cash,9.4
2/17/2024,Member,Food & Beverages,80.96,Credit card,7.4
2/17/2024,Member,Electronics,87.45,Credit card,8.8
2/17/2024,Normal,Electronics,34.56,Ewallet,9.9
2/17/2024,Normal,Food & Beverages,32.9,Credit card,9.1
2/17/2024,Member,Food & Beverages,71.39,Credit card,5.5
2/17/2024,Normal,Sports & Travel,98.09,Cash,9.3
2/17/2024,Member,Health & Beauty,92.09,Cash,4.2
2/17/2024,Normal,Fashion & Accs,45.38,Credit card,7.2
2/18/2024,Member,Home & Lifestyle,34.42,Cash,9.8
2/18/2024,Normal,Fashion & Accs,90.22,Cash,6.2
2/18/2024,Normal,Health & Beauty,14.76,Ewallet,4.3
2/18/2024,Member,Electronics,60.95,Ewallet,5.9
2/18/2024,Member,Fashion & Accs,88.34,Cash,6.6
2/18/2024,Member,Health & Beauty,44.07,Ewallet,8.4
2/18/2024,Member,Electronics,62.48,Cash,4.7
2/19/2024,Normal,Fashion & Accs,98.48,Ewallet,9.2
2/19/2024,Member,Food & Beverages,98.66,Cash,8.4
2/19/2024,Normal,Health & Beauty,50.79,Credit card,5.3
2/19/2024,Normal,Electronics,71.89,Ewallet,5.5
2/19/2024,Normal,Health & Beauty,21.8,Cash,8.3
2/19/2024,Member,Sports & Travel,64.08,Credit card,7.3
2/19/2024,Normal,Electronics,77.63,Ewallet,7.2
2/19/2024,Normal,Food & Beverages,41.24,Cash,7.1
2/19/2024,Member,Electronics,69.58,Credit card,7.8
2/20/2024,Member,Food & Beverages,54.84,Credit card,5.9
2/20/2024,Normal,Food & Beverages,39.9,Credit card,5.9
2/20/2024,Member,Home & Lifestyle,37.69,Ewallet,9.5
2/20/2024,Member,Sports & Travel,31.99,Credit card,9.9
2/20/2024,Normal,Food & Beverages,60.3,Cash,5.8
2/20/2024,Member,Home & Lifestyle,86.27,Ewallet,7
2/20/2024,Member,Food & Beverages,92.29,Credit card,9
2/20/2024,Member,Food & Beverages,57.74,Ewallet,7.7
2/20/2024,Normal,Health & Beauty,66.68,Cash,7.6
2/20/2024,Normal,Health & Beauty,32.32,Credit card,10
2/21/2024,Member,Fashion & Accs,73.82,Cash,6.7
2/21/2024,Member,Electronics,94.64,Cash,5.5
2/21/2024,Member,Health & Beauty,39.91,Ewallet,9.3
2/21/2024,Normal,Health & Beauty,83.66,Cash,7.2
2/21/2024,Normal,Sports & Travel,98.8,Cash,7.7
2/21/2024,Member,Fashion & Accs,12.54,Cash,8.2
2/22/2024,Normal,Home & Lifestyle,65.82,Cash,4.1
2/22/2024,Normal,Fashion & Accs,39.75,Ewallet,9.6
2/22/2024,Member,Food & Beverages,30.41,Credit card,8.4
2/22/2024,Normal,Fashion & Accs,17.49,Ewallet,6.6
2/22/2024,Normal,Sports & Travel,95.49,Ewallet,8.7
2/22/2024,Member,Home & Lifestyle,12.73,Credit card,5.2
2/22/2024,Normal,Home & Lifestyle,68.97,Ewallet,8.7
2/22/2024,Normal,Fashion & Accs,47.44,Credit card,6.8
2/22/2024,Member,Electronics,17.42,Ewallet,7
2/22/2024,Normal,Fashion & Accs,54.31,Cash,8.9
2/22/2024,Member,Sports & Travel,24.49,Cash,8.1
2/23/2024,Normal,Food & Beverages,35.89,Credit card,7.9
2/23/2024,Normal,Health & Beauty,17.97,Ewallet,6.4
2/23/2024,Normal,Electronics,14.96,Cash,8.6
2/23/2024,Member,Food & Beverages,98.79,Ewallet,6.4
2/23/2024,Member,Sports & Travel,58.39,Credit card,8.2
2/23/2024,Member,Electronics,75.59,Cash,8
2/23/2024,Member,Food & Beverages,73.47,Cash,6
2/23/2024,Member,Food & Beverages,80.36,Credit card,8.3
2/24/2024,Normal,Home & Lifestyle,55.73,Ewallet,7
2/24/2024,Member,Home & Lifestyle,47.68,Credit card,4.1
2/24/2024,Member,Health & Beauty,10.16,Ewallet,4.1
2/24/2024,Normal,Food & Beverages,26.43,Ewallet,8.9
2/24/2024,Normal,Home & Lifestyle,73.56,Ewallet,8
2/24/2024,Member,Fashion & Accs,83.77,Cash,4.6
2/24/2024,Normal,Sports & Travel,57.95,Cash,5.2
2/24/2024,Normal,Electronics,40.26,Credit card,5
2/24/2024,Normal,Electronics,24.74,Cash,7.1
2/25/2024,Member,Sports & Travel,91.41,Ewallet,7.1
2/25/2024,Normal,Fashion & Accs,94.13,Credit card,4.8
2/25/2024,Member,Food & Beverages,99.6,Cash,5.8
2/25/2024,Member,Electronics,68.84,Ewallet,5.8
2/25/2024,Member,Home & Lifestyle,82.04,Credit card,7.6
2/25/2024,Normal,Food & Beverages,48.61,Cash,4.4
2/25/2024,Member,Electronics,86.04,Ewallet,4.8
2/25/2024,Normal,Sports & Travel,88.45,Credit card,9.5
2/25/2024,Normal,Health & Beauty,62.57,Cash,9.5
2/25/2024,Member,Electronics,39.75,Cash,6.1
2/25/2024,Normal,Fashion & Accs,73.05,Credit card,4.9
2/25/2024,Normal,Electronics,52.79,Ewallet,10
2/25/2024,Normal,Health & Beauty,65.18,Credit card,6.3
2/25/2024,Member,Health & Beauty,42.57,Ewallet,5.6
2/25/2024,Member,Food & Beverages,62.85,Ewallet,8.7
2/25/2024,Normal,Sports & Travel,63.69,Cash,6
2/26/2024,Normal,Food & Beverages,22.93,Cash,5.5
2/26/2024,Member,Food & Beverages,26.6,Ewallet,4.9
2/26/2024,Normal,Health & Beauty,99.71,Ewallet,7.9
2/26/2024,Normal,Sports & Travel,54.45,Ewallet,7.9
2/26/2024,Normal,Fashion & Accs,99.89,Ewallet,7.1
2/26/2024,Normal,Electronics,46.61,Credit card,6.6
2/26/2024,Member,Sports & Travel,95.54,Ewallet,4.5
2/26/2024,Member,Fashion & Accs,55.45,Credit card,4.9
2/26/2024,Member,Electronics,90.7,Cash,5.3
2/27/2024,Member,Health & Beauty,56.69,Credit card,8.4
2/27/2024,Normal,Sports & Travel,67.27,Cash,6.9
2/27/2024,Member,Fashion & Accs,19.77,Credit card,5
2/27/2024,Normal,Health & Beauty,76.99,Cash,6.1
2/27/2024,Normal,Fashion & Accs,77.93,Ewallet,7.6
2/27/2024,Member,Electronics,92.6,Credit card,9.3
2/27/2024,Normal,Electronics,99.69,Credit card,8
2/27/2024,Normal,Food & Beverages,94.47,Cash,9.1
2/27/2024,Member,Health & Beauty,85.87,Credit card,8
2/27/2024,Member,Fashion & Accs,21.48,Ewallet,6.6
2/27/2024,Normal,Health & Beauty,13.5,Credit card,4.8
2/27/2024,Member,Food & Beverages,18.85,Ewallet,5.6
2/27/2024,Normal,Fashion & Accs,52.42,Ewallet,7.5
2/27/2024,Normal,Food & Beverages,74.44,Ewallet,5.1
2/28/2024,Normal,Fashion & Accs,41.09,Cash,7.3
2/28/2024,Normal,Health & Beauty,56,Ewallet,4.8
2/28/2024,Normal,Electronics,85.98,Cash,8.2
2/28/2024,Member,Food & Beverages,80.62,Cash,9.1
2/28/2024,Member,Fashion & Accs,93.2,Credit card,6
2/28/2024,Normal,Electronics,60.3,Cash,6
2/29/2024,Member,Food & Beverages,60.3,Cash,5.8
2/29/2024,Normal,Food & Beverages,92.29,Credit card,9
2/29/2024,Normal,Food & Beverages,57.74,Ewallet,7.7
2/29/2024,Member,Health & Beauty,66.68,Cash,7.6
2/29/2024,Normal,Food & Beverages,98.79,Ewallet,6.4
2/29/2024,Normal,Food & Beverages,73.47,Cash,6
2/29/2024,Member,Food & Beverages,80.36,Credit card,8.3
2/29/2024,Member,Health & Beauty,10.16,Ewallet,4.1
3/1/2024,Normal,Electronics,27.5,Ewallet,6.5
3/1/2024,Member,Food & Beverages,74.89,Ewallet,4.2
3/1/2024,Normal,Electronics,45.48,Credit card,4.8
3/1/2024,Member,Food & Beverages,53.72,Ewallet,6.4
3/1/2024,Member,Fashion & Accs,81.31,Ewallet,6.3
3/1/2024,Normal,Home & Lifestyle,34.73,Ewallet,9.7
3/1/2024,Normal,Fashion & Accs,78.55,Cash,7.2
3/1/2024,Member,Fashion & Accs,22.32,Credit card,4.4
3/1/2024,Normal,Health & Beauty,69.51,Ewallet,8.1
3/1/2024,Normal,Health & Beauty,14.82,Credit card,8.7
3/2/2024,Member,Electronics,26.26,Ewallet,6.3
3/2/2024,Member,Sports & Travel,54.55,Credit card,7.1
3/2/2024,Member,Sports & Travel,39.47,Credit card,5
3/2/2024,Normal,Home & Lifestyle,97.38,Ewallet,4.4
3/2/2024,Member,Fashion & Accs,92.49,Credit card,8.6
3/2/2024,Member,Home & Lifestyle,27,Cash,4.8
3/2/2024,Normal,Electronics,99.73,Credit card,6.5
3/2/2024,Member,Home & Lifestyle,88.39,Cash,6.3
3/2/2024,Normal,Fashion & Accs,27.02,Credit card,7.1
3/2/2024,Member,Electronics,13.22,Cash,4.3
3/2/2024,Member,Sports & Travel,88.63,Ewallet,6
3/2/2024,Normal,Electronics,38.27,Credit card,5.8
3/2/2024,Member,Health & Beauty,85.6,Cash,5.3
3/2/2024,Normal,Sports & Travel,73.98,Ewallet,4.1
3/2/2024,Normal,Sports & Travel,25.31,Ewallet,7.2
3/2/2024,Normal,Health & Beauty,73.41,Ewallet,4
3/2/2024,Normal,Sports & Travel,14.39,Credit card,7.2
3/2/2024,Normal,Food & Beverages,66.52,Ewallet,6.9
3/3/2024,Member,Health & Beauty,46.53,Credit card,4.3
3/3/2024,Member,Food & Beverages,22.17,Credit card,9.6
3/3/2024,Member,Electronics,81.97,Cash,9.2
3/3/2024,Member,Electronics,51.92,Cash,7.5
3/3/2024,Normal,Home & Lifestyle,44.01,Cash,8.8
3/3/2024,Normal,Electronics,20.85,Cash,6.3
3/3/2024,Normal,Fashion & Accs,46.41,Credit card,4
3/3/2024,Normal,Health & Beauty,25,Ewallet,5.5
3/3/2024,Normal,Health & Beauty,28.95,Credit card,6
3/3/2024,Member,Home & Lifestyle,94.49,Ewallet,7.5
3/3/2024,Member,Electronics,30.2,Ewallet,5.1
3/3/2024,Member,Home & Lifestyle,30.12,Cash,7.7
3/3/2024,Normal,Home & Lifestyle,46.33,Credit card,7.4
3/3/2024,Member,Food & Beverages,73.05,Credit card,8.7
3/4/2024,Normal,Home & Lifestyle,33.3,Ewallet,7.2
3/4/2024,Normal,Food & Beverages,74.66,Cash,8.5
3/4/2024,Member,Food & Beverages,98.7,Cash,7.6
3/4/2024,Normal,Health & Beauty,68.71,Cash,8.7
3/4/2024,Member,Fashion & Accs,48.96,Cash,8
3/4/2024,Normal,Home & Lifestyle,56.53,Ewallet,5.5
3/4/2024,Normal,Health & Beauty,14.62,Cash,4.4
3/4/2024,Member,Health & Beauty,99.83,Ewallet,8.5
3/4/2024,Normal,Sports & Travel,12.34,Credit card,6.7
3/4/2024,Normal,Electronics,30.24,Cash,8.4
3/4/2024,Member,Electronics,19.24,Cash,8
3/4/2024,Member,Health & Beauty,48.63,Cash,8.8
3/5/2024,Member,Health & Beauty,41.06,Credit card,8.3
3/5/2024,Member,Food & Beverages,48.52,Ewallet,4
3/5/2024,Member,Food & Beverages,18.08,Ewallet,8
3/5/2024,Normal,Sports & Travel,69.74,Credit card,8.9
3/5/2024,Member,Home & Lifestyle,12.12,Credit card,8.4
3/5/2024,Member,Health & Beauty,25.32,Ewallet,8.7
3/5/2024,Member,Fashion & Accs,44.22,Credit card,8.6
3/5/2024,Member,Health & Beauty,55.97,Ewallet,8.9
3/5/2024,Normal,Home & Lifestyle,95.46,Ewallet,4.7
3/5/2024,Normal,Home & Lifestyle,82.7,Cash,7.4
3/5/2024,Normal,Electronics,78.31,Ewallet,5.4
3/5/2024,Member,Health & Beauty,65.31,Credit card,4.2
3/5/2024,Member,Fashion & Accs,21.94,Ewallet,5.3
3/5/2024,Normal,Fashion & Accs,81.91,Cash,7.8
3/5/2024,Normal,Sports & Travel,83.06,Ewallet,4
3/5/2024,Normal,Health & Beauty,87.98,Ewallet,5.1
3/5/2024,Member,Food & Beverages,78.31,Ewallet,6.6
3/6/2024,Member,Sports & Travel,37.32,Ewallet,5.1
3/6/2024,Normal,Electronics,28.38,Cash,9.4
3/6/2024,Member,Sports & Travel,92.13,Cash,8.3
3/6/2024,Normal,Food & Beverages,62.08,Ewallet,5.4
3/6/2024,Normal,Sports & Travel,67.43,Ewallet,6.3
3/6/2024,Member,Sports & Travel,15.81,Credit card,8.6
3/6/2024,Normal,Health & Beauty,79.74,Ewallet,7.3
3/6/2024,Member,Electronics,21.5,Credit card,7.8
3/6/2024,Member,Home & Lifestyle,71.86,Credit card,6.2
3/6/2024,Member,Fashion & Accs,49.92,Credit card,7
3/6/2024,Normal,Home & Lifestyle,37,Credit card,7.9
3/7/2024,Normal,Electronics,84.07,Ewallet,4.4
3/7/2024,Normal,Home & Lifestyle,16.16,Ewallet,6.5
3/7/2024,Normal,Fashion & Accs,16.45,Ewallet,5.6
3/7/2024,Normal,Food & Beverages,99.79,Ewallet,8
3/7/2024,Member,Health & Beauty,15.55,Cash,5
3/7/2024,Member,Home & Lifestyle,28.31,Cash,8.2
3/7/2024,Normal,Home & Lifestyle,97.94,Ewallet,6.9
3/7/2024,Normal,Electronics,22.21,Credit card,8.6
3/7/2024,Normal,Home & Lifestyle,50.28,Ewallet,9.7
3/8/2024,Normal,Electronics,97.16,Ewallet,7.2
3/8/2024,Member,Food & Beverages,17.04,Ewallet,7
3/8/2024,Normal,Electronics,15.28,Cash,9.6
3/8/2024,Normal,Home & Lifestyle,33.99,Credit card,7.7
3/8/2024,Normal,Fashion & Accs,61.77,Cash,6.7
3/8/2024,Normal,Food & Beverages,43.27,Ewallet,5.7
3/8/2024,Member,Home & Lifestyle,90.65,Ewallet,7.3
3/8/2024,Member,Food & Beverages,17.63,Cash,8.5
3/8/2024,Normal,Fashion & Accs,37.55,Credit card,9.3
3/8/2024,Normal,Health & Beauty,81.3,Ewallet,5.3
3/8/2024,Normal,Health & Beauty,46.26,Credit card,9.5
3/9/2024,Member,Electronics,93.96,Cash,9.5
3/9/2024,Normal,Health & Beauty,51.71,Credit card,9.8
3/9/2024,Member,Food & Beverages,98.97,Cash,6.7
3/9/2024,Member,Sports & Travel,99.96,Credit card,4.2
3/9/2024,Normal,Sports & Travel,60.87,Ewallet,8.7
3/9/2024,Member,Health & Beauty,51.94,Ewallet,6.5
3/9/2024,Member,Sports & Travel,52.26,Credit card,6.2
3/9/2024,Normal,Fashion & Accs,95.54,Credit card,9.6
3/9/2024,Member,Fashion & Accs,56.47,Ewallet,7.3
3/9/2024,Member,Electronics,25.51,Cash,6.8
3/9/2024,Member,Home & Lifestyle,52.18,Cash,9.3
3/9/2024,Member,Sports & Travel,48.91,Cash,6.6
3/9/2024,Normal,Fashion & Accs,16.28,Cash,5
3/9/2024,Normal,Electronics,75.91,Cash,8.7
3/9/2024,Member,Food & Beverages,99.78,Cash,5.4
3/9/2024,Normal,Fashion & Accs,97.29,Credit card,6.2
3/10/2024,Normal,Sports & Travel,25.84,Ewallet,6.6
3/10/2024,Normal,Electronics,58.03,Ewallet,8.8
3/10/2024,Normal,Electronics,25.45,Credit card,5.1
3/10/2024,Normal,Food & Beverages,18.22,Credit card,6.6
3/10/2024,Normal,Food & Beverages,57.34,Credit card,7.9
3/10/2024,Member,Health & Beauty,81.95,Credit card,6
3/10/2024,Normal,Home & Lifestyle,93.69,Credit card,4.5
3/10/2024,Member,Home & Lifestyle,35.79,Credit card,5.1
3/10/2024,Member,Sports & Travel,62.62,Ewallet,7
3/10/2024,Normal,Fashion & Accs,87.67,Credit card,7.7
3/10/2024,Normal,Fashion & Accs,45.74,Credit card,6.5
3/10/2024,Member,Food & Beverages,10.13,Ewallet,8.3
3/11/2024,Normal,Home & Lifestyle,40.3,Ewallet,4.4
3/11/2024,Member,Health & Beauty,68.93,Credit card,4.6
3/11/2024,Normal,Food & Beverages,46.77,Cash,6
3/11/2024,Member,Sports & Travel,34.56,Credit card,7.3
3/11/2024,Normal,Health & Beauty,59.77,Credit card,5.8
3/11/2024,Normal,Home & Lifestyle,63.42,Ewallet,7.4
3/11/2024,Normal,Fashion & Accs,94.67,Cash,6.8
3/11/2024,Normal,Home & Lifestyle,28.32,Ewallet,6.2
3/11/2024,Member,Health & Beauty,29.67,Credit card,8.1
3/11/2024,Member,Electronics,34.49,Credit card,9
3/11/2024,Member,Sports & Travel,29.61,Cash,6.5
3/12/2024,Member,Home & Lifestyle,40.73,Ewallet,5.4
3/12/2024,Member,Sports & Travel,98.4,Credit card,8.7
3/12/2024,Member,Health & Beauty,47.67,Cash,9.1
3/12/2024,Normal,Electronics,30.61,Cash,9.3
3/12/2024,Member,Food & Beverages,94.26,Cash,8.6
3/12/2024,Normal,Sports & Travel,97.74,Ewallet,6.4
3/12/2024,Member,Health & Beauty,64.36,Credit card,8.6
3/12/2024,Member,Food & Beverages,55.04,Ewallet,5.2
3/12/2024,Normal,Home & Lifestyle,46.22,Credit card,6.2
3/12/2024,Normal,Health & Beauty,41.5,Credit card,8.2
3/12/2024,Member,Electronics,10.59,Credit card,8.7
3/12/2024,Member,Health & Beauty,39.01,Credit card,4.7
3/13/2024,Normal,Fashion & Accs,56.5,Ewallet,9.6
3/13/2024,Normal,Food & Beverages,54.27,Ewallet,4.6
3/13/2024,Member,Fashion & Accs,38.3,Cash,5.7
3/13/2024,Member,Health & Beauty,15.87,Cash,5.8
3/13/2024,Normal,Food & Beverages,45.79,Credit card,7
3/13/2024,Member,Sports & Travel,72.88,Cash,6.1
3/13/2024,Normal,Health & Beauty,18.11,Ewallet,5.9
3/13/2024,Normal,Fashion & Accs,34.7,Ewallet,8.2
3/13/2024,Member,Home & Lifestyle,63.91,Credit card,4.6
3/13/2024,Normal,Fashion & Accs,12.19,Ewallet,6.8
3/14/2024,Normal,Electronics,51.32,Cash,5.6
3/14/2024,Member,Sports & Travel,42.85,Credit card,9.3
3/14/2024,Member,Food & Beverages,23.48,Credit card,7.9
3/14/2024,Normal,Home & Lifestyle,70.11,Ewallet,5.2
3/14/2024,Member,Fashion & Accs,54.73,Credit card,8.5
3/14/2024,Normal,Home & Lifestyle,35.47,Credit card,6.9
3/14/2024,Normal,Electronics,99.55,Cash,7.6
3/14/2024,Normal,Electronics,27.85,Ewallet,6
3/14/2024,Member,Sports & Travel,97.48,Ewallet,7.4
3/14/2024,Member,Sports & Travel,35.22,Ewallet,6.5
3/14/2024,Member,Fashion & Accs,22.32,Ewallet,4.1
3/14/2024,Normal,Electronics,21.58,Cash,7.3
3/14/2024,Member,Electronics,87.91,Ewallet,4.4
3/14/2024,Normal,Food & Beverages,77.56,Ewallet,6.9
3/14/2024,Normal,Food & Beverages,53.21,Ewallet,5
3/14/2024,Normal,Fashion & Accs,59.61,Cash,5.3
3/14/2024,Member,Health & Beauty,82.58,Cash,5
3/14/2024,Normal,Electronics,15.69,Credit card,5.8
3/15/2024,Normal,Health & Beauty,24.89,Cash,7.4
3/15/2024,Normal,Home & Lifestyle,33.2,Credit card,4.4
3/15/2024,Member,Sports & Travel,90.53,Credit card,6.5
3/15/2024,Normal,Health & Beauty,10.75,Ewallet,6.2
3/15/2024,Member,Fashion & Accs,19.66,Credit card,7.2
3/15/2024,Member,Sports & Travel,96.8,Cash,5.3
3/15/2024,Normal,Home & Lifestyle,65.26,Ewallet,6.3
3/15/2024,Normal,Home & Lifestyle,13.59,Cash,5.8
3/15/2024,Normal,Fashion & Accs,27.18,Ewallet,4.3
3/15/2024,Member,Electronics,57.49,Cash,6.6
3/15/2024,Normal,Health & Beauty,96.58,Credit card,5.1
3/15/2024,Normal,Health & Beauty,92.78,Credit card,9.8
3/16/2024,Normal,Fashion & Accs,97.26,Ewallet,6.8
3/16/2024,Normal,Food & Beverages,87.8,Cash,9.2
3/16/2024,Normal,Food & Beverages,63.61,Ewallet,4.8
3/16/2024,Member,Health & Beauty,15.37,Cash,7.2
3/16/2024,Normal,Sports & Travel,72.5,Ewallet,9.2
3/16/2024,Normal,Sports & Travel,74.97,Cash,5.6
3/16/2024,Normal,Electronics,95.64,Cash,7.9
3/16/2024,Normal,Home & Lifestyle,23.75,Cash,5.2
3/16/2024,Normal,Sports & Travel,34.37,Ewallet,6.7
3/17/2024,Normal,Home & Lifestyle,11.28,Credit card,4.3
3/17/2024,Member,Food & Beverages,22.62,Cash,6.4
3/17/2024,Member,Fashion & Accs,35.19,Credit card,8.4
3/17/2024,Normal,Sports & Travel,54.51,Ewallet,7.8
3/17/2024,Member,Sports & Travel,76.92,Ewallet,5.6
3/17/2024,Normal,Home & Lifestyle,77.47,Cash,4.2
3/18/2024,Normal,Electronics,51.19,Credit card,4.7
3/18/2024,Normal,Home & Lifestyle,99.7,Ewallet,4.7
3/18/2024,Member,Fashion & Accs,91.98,Cash,9.8
3/18/2024,Normal,Sports & Travel,33.26,Credit card,4.2
3/18/2024,Member,Home & Lifestyle,28.53,Ewallet,7.8
3/18/2024,Member,Fashion & Accs,51.47,Ewallet,8.5
3/18/2024,Normal,Home & Lifestyle,44.12,Credit card,7.9
3/19/2024,Member,Fashion & Accs,82.63,Ewallet,7.9
3/19/2024,Member,Fashion & Accs,25.42,Credit card,6.7
3/19/2024,Normal,Fashion & Accs,76.4,Ewallet,7.5
